sample_id,status_raw,turno,tem_obs,classe
SMP-004286,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-000298,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-001466,CANCELADO,B,True,recusar_automatico
SMP-009551,APROVADO PARCIAL,B,True,valido_automatico
SMP-006907,EM ANALISE,C,True,revisar
SMP-008399,EM ANÁLISE,A,True,valido_automatico
SMP-001981,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-009734,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-001349,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-001647,CANCELADO,B,False,recusar_automatico
SMP-000329,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-008922,EM AJUSTE,A,False,valido_automatico
SMP-003666,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-011713,AJUSTE REPROVADO,C,True,valido_automatico
SMP-004677,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-007894,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-007687,EM ANALISE,C,False,revisar
SMP-007149,EM ANALISE,C,True,revisar
SMP-004665,PENDENTE,A,False,revisar
SMP-008866,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-010019,AGUARDANDO REINSPEÇÃO,B,False,valido_automatico
SMP-007919,EM ANALISE,C,True,revisar
SMP-002931,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-006794,PENDENTE,C,False,revisar
SMP-009679,APROVADO PARCIAL,B,False,valido_automatico
SMP-005085,PENDENTE,A,True,revisar
SMP-007465,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-002661,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-000714,CANCELADO,A,False,recusar_automatico
SMP-001732,CANCELADO,B,False,recusar_automatico
SMP-002297,CANCELADO,B,True,recusar_automatico
SMP-011405,PENDENTE,C,False,valido_automatico
SMP-005468,EM ANALISE,B,True,revisar
SMP-005734,EM AJUSTE,B,True,revisar
SMP-005391,REINSPECAO REPROVADA,B,False,revisar
SMP-007097,EM ANALISE,C,False,revisar
SMP-010808,AJUSTE REPROVADO,C,True,valido_automatico
SMP-007536,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-003322,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-007641,EM ANALISE,C,False,revisar
SMP-002815,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-011318,EM AJUSTE,C,True,valido_automatico
SMP-001388,PENDENTE,B,True,recusar_automatico
SMP-004631,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-000547,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-010528,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-005268,PENDENTE,A,True,revisar
SMP-002432,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-007189,PENDENTE,C,False,revisar
SMP-002965,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-004362,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-011245,EM AJUSTE,C,True,valido_automatico
SMP-004505,PENDENTE,A,False,revisar
SMP-010332,ESPECIFICAÇÃO EM REVISÃO,B,True,valido_automatico
SMP-005561,PENDENTE,B,True,revisar
SMP-000841,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-005230,PENDENTE,A,True,revisar
SMP-001230,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-011066,AJUSTE REPROVADO,C,False,valido_automatico
SMP-005171,PENDENTE,A,False,revisar
SMP-005239,EM ANALISE,A,True,revisar
SMP-005535,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-009235,EM ANÁLISE,A,False,valido_automatico
SMP-008487,APROVADO PARCIAL,A,False,valido_automatico
SMP-005226,EM ANALISE,A,True,revisar
SMP-006210,PENDENTE,B,False,revisar
SMP-007550,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-000412,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-008948,APROVADO PARCIAL,A,True,valido_automatico
SMP-004967,EM ANALISE,A,False,revisar
SMP-006447,EM ANALISE,B,False,revisar
SMP-008744,AGUARDANDO REINSPEÇÃO,A,True,valido_automatico
SMP-001968,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-004761,PENDENTE,A,False,revisar
SMP-005248,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-004641,EM ANALISE,A,False,revisar
SMP-004955,EM ANALISE,A,True,revisar
SMP-007134,PENDENTE,C,True,revisar
SMP-010063,PENDENTE,B,False,valido_automatico
SMP-006559,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-001954,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-010924,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-007128,EM ANALISE,C,False,revisar
SMP-005022,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-000565,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-010833,APROVADO PARCIAL,C,False,valido_automatico
SMP-008313,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-009227,APROVADO PARCIAL,A,False,valido_automatico
SMP-005888,EM ANALISE,B,True,revisar
SMP-008422,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-006251,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-008259,APROVADO PARCIAL,A,True,valido_automatico
SMP-000304,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-008071,APROVADO PARCIAL,A,False,valido_automatico
SMP-002062,CANCELADO,B,False,recusar_automatico
SMP-008783,PENDENTE,A,False,valido_automatico
SMP-006976,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-008086,AJUSTE REPROVADO,A,True,valido_automatico
SMP-007166,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-002408,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-007175,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-005031,EM ANALISE,A,False,revisar
SMP-005838,EM ANALISE,B,False,revisar
SMP-000600,EM AJUSTE,A,False,recusar_automatico
SMP-009724,APROVADO PARCIAL,B,True,valido_automatico
SMP-003962,CANCELADO,C,True,recusar_automatico
SMP-004737,EM AJUSTE,A,False,revisar
SMP-011386,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-011791,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-010697,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-005029,PENDENTE,A,True,revisar
SMP-008812,APROVADO PARCIAL,A,False,valido_automatico
SMP-002598,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-007011,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-005050,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-002984,ESPECIFICAÇÃO EM REVISÃO,C,False,recusar_automatico
SMP-009040,EM ANÁLISE,A,True,valido_automatico
SMP-004962,PENDENTE,A,False,revisar
SMP-001969,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-001873,PENDENTE,B,True,recusar_automatico
SMP-003253,CANCELADO,C,True,recusar_automatico
SMP-009284,EM ANÁLISE,A,False,valido_automatico
SMP-008884,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-000524,CANCELADO,A,True,recusar_automatico
SMP-009528,EM AJUSTE,B,True,valido_automatico
SMP-010326,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-004265,EM ANALISE,A,False,revisar
SMP-001013,CANCELADO,A,False,recusar_automatico
SMP-006568,EM ANALISE,B,True,revisar
SMP-009305,APROVADO PARCIAL,A,True,valido_automatico
SMP-005444,EM ANALISE,B,False,revisar
SMP-010760,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-004853,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-010619,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-009545,AJUSTE REPROVADO,B,False,valido_automatico
SMP-008488,APROVADO PARCIAL,A,False,valido_automatico
SMP-011524,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-005759,CANCELADO,B,False,revisar
SMP-010505,APROVADO PARCIAL,B,False,valido_automatico
SMP-005166,CANCELADO,A,True,revisar
SMP-004682,CANCELADO,A,True,revisar
SMP-003232,CANCELADO,C,True,recusar_automatico
SMP-004815,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-008540,APROVADO PARCIAL,A,False,valido_automatico
SMP-002352,CANCELADO,B,False,recusar_automatico
SMP-003886,CANCELADO,C,True,recusar_automatico
SMP-005384,PENDENTE,B,True,revisar
SMP-007159,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-002615,CANCELADO,B,False,recusar_automatico
SMP-007848,AJUSTE CONCLUIDO,C,False,revisar
SMP-007135,REINSPECAO REPROVADA,C,True,revisar
SMP-004844,PENDENTE,A,False,revisar
SMP-001928,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-011946,PENDENTE,C,False,valido_automatico
SMP-010376,EM AJUSTE,B,True,valido_automatico
SMP-001332,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-010509,APROVADO PARCIAL,B,False,valido_automatico
SMP-011207,EM AJUSTE,C,False,valido_automatico
SMP-004297,EM ANALISE,A,True,revisar
SMP-004692,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-007796,EM ANALISE,C,False,revisar
SMP-006867,EM ANALISE,C,False,revisar
SMP-002388,CANCELADO,B,True,recusar_automatico
SMP-004004,PENDENTE,A,False,revisar
SMP-001043,CANCELADO,A,True,recusar_automatico
SMP-007161,EM ANALISE,C,True,revisar
SMP-006544,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-004954,EM ANALISE,A,False,revisar
SMP-006296,AJUSTE REPROVADO,B,True,revisar
SMP-003734,CANCELADO,C,False,recusar_automatico
SMP-009117,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-003836,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-003331,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-009330,EM AJUSTE,A,False,valido_automatico
SMP-004464,AJUSTE REPROVADO,A,False,revisar
SMP-000475,ESPECIFICAÇÃO EM REVISÃO,A,False,recusar_automatico
SMP-000515,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-005570,PENDENTE,B,False,revisar
SMP-006155,AJUSTE CONCLUIDO,B,True,revisar
SMP-004741,AJUSTE REPROVADO,A,False,revisar
SMP-000085,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-006395,PENDENTE,B,True,revisar
SMP-001874,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-002959,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-009858,APROVADO PARCIAL,B,True,valido_automatico
SMP-000265,CANCELADO,A,True,recusar_automatico
SMP-001213,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-002772,EM AJUSTE,C,True,recusar_automatico
SMP-001504,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-011934,AJUSTE REPROVADO,C,False,valido_automatico
SMP-010347,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-001740,AGUARDANDO REINSPEÇÃO,B,True,recusar_automatico
SMP-002994,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-000280,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-004346,EM ANALISE,A,False,revisar
SMP-008988,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-003401,CANCELADO,C,True,recusar_automatico
SMP-005478,EM ANALISE,B,True,revisar
SMP-005514,APROVADO PARCIAL,B,False,revisar
SMP-006676,PENDENTE,C,False,revisar
SMP-000438,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-010040,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-004834,EM ANALISE,A,False,revisar
SMP-011909,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-011660,PENDENTE,C,False,valido_automatico
SMP-000925,EM AJUSTE,A,True,recusar_automatico
SMP-003577,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-011308,APROVADO PARCIAL,C,False,valido_automatico
SMP-004780,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-002307,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-000455,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-005051,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-006707,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-009862,EM AJUSTE,B,True,valido_automatico
SMP-002909,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008547,APROVADO PARCIAL,A,True,valido_automatico
SMP-009188,EM ANÁLISE,A,False,valido_automatico
SMP-003883,EM AJUSTE,C,False,recusar_automatico
SMP-004588,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-008402,EM AJUSTE,A,True,valido_automatico
SMP-011150,APROVADO PARCIAL,C,False,valido_automatico
SMP-011475,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-001534,CANCELADO,B,False,recusar_automatico
SMP-002610,CANCELADO,B,True,recusar_automatico
SMP-010991,EM AJUSTE,C,True,valido_automatico
SMP-002199,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-003876,CANCELADO,C,True,recusar_automatico
SMP-007905,PENDENTE,C,False,revisar
SMP-009458,APROVADO PARCIAL,B,True,valido_automatico
SMP-001517,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-006792,EM ANALISE,C,True,revisar
SMP-002686,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-004271,PENDENTE,A,False,revisar
SMP-009969,EM AJUSTE,B,False,valido_automatico
SMP-010102,APROVADO PARCIAL,B,False,valido_automatico
SMP-001009,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-004477,PENDENTE,A,True,revisar
SMP-000887,ESPECIFICAÇÃO EM REVISÃO,A,True,recusar_automatico
SMP-007554,PENDENTE,C,False,revisar
SMP-001546,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-010722,APROVADO PARCIAL,C,False,valido_automatico
SMP-003211,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-009884,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-003877,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-007526,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-006883,PENDENTE,C,False,revisar
SMP-010355,APROVADO PARCIAL,B,True,valido_automatico
SMP-003979,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-001410,CANCELADO,B,False,recusar_automatico
SMP-011760,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-003707,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-005213,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-011169,EM ANÁLISE,C,True,valido_automatico
SMP-009130,EM AJUSTE,A,True,valido_automatico
SMP-010306,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-000704,CANCELADO,A,True,recusar_automatico
SMP-003613,CANCELADO,C,True,recusar_automatico
SMP-007411,PENDENTE,C,False,revisar
SMP-009084,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-001595,CANCELADO,B,False,recusar_automatico
SMP-009994,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-003225,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-004228,AJUSTE CONCLUIDO,A,False,revisar
SMP-009083,APROVADO PARCIAL,A,True,valido_automatico
SMP-010199,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-004645,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-004615,EM ANALISE,A,False,revisar
SMP-009695,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-002266,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-008618,APROVADO PARCIAL,A,True,valido_automatico
SMP-006213,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-001958,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-009376,APROVADO PARCIAL,B,False,valido_automatico
SMP-010513,EM AJUSTE,B,False,valido_automatico
SMP-000234,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-004142,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-002622,CANCELADO,B,False,recusar_automatico
SMP-007760,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-008230,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-009438,APROVADO PARCIAL,B,True,valido_automatico
SMP-006163,AJUSTE CONCLUIDO,B,True,revisar
SMP-006099,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-004332,EM ANALISE,A,True,revisar
SMP-003083,CANCELADO,C,False,recusar_automatico
SMP-002523,CANCELADO,B,False,recusar_automatico
SMP-000242,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-011976,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-007692,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-001021,CANCELADO,A,False,recusar_automatico
SMP-002249,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-007112,EM ANALISE,C,False,revisar
SMP-010310,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-003227,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-006277,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-000401,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-010506,APROVADO PARCIAL,B,False,valido_automatico
SMP-002452,CANCELADO,B,True,recusar_automatico
SMP-011762,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-002805,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-004695,EM ANALISE,A,True,revisar
SMP-010707,APROVADO PARCIAL,C,True,valido_automatico
SMP-009418,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-007986,PENDENTE,C,True,revisar
SMP-002191,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-002285,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-001403,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-008959,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-000497,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-005833,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-006418,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-011681,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-002497,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-003255,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-010450,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-011895,APROVADO PARCIAL,C,False,valido_automatico
SMP-007125,CANCELADO,C,True,revisar
SMP-010223,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-002819,CANCELADO,C,False,recusar_automatico
SMP-005335,EM ANALISE,B,False,revisar
SMP-001527,AGUARDANDO REINSPEÇÃO,B,False,recusar_automatico
SMP-001726,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-002143,EM AJUSTE,B,False,recusar_automatico
SMP-000703,CANCELADO,A,False,recusar_automatico
SMP-009873,PENDENTE,B,False,valido_automatico
SMP-006308,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-009029,APROVADO PARCIAL,A,False,valido_automatico
SMP-003138,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-005901,PENDENTE,B,True,revisar
SMP-005136,APROVADO PARCIAL,A,True,revisar
SMP-002845,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-003514,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-006040,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-008711,PENDENTE,A,False,valido_automatico
SMP-009285,APROVADO PARCIAL,A,True,valido_automatico
SMP-001860,EM AJUSTE,B,True,recusar_automatico
SMP-006053,PENDENTE,B,False,revisar
SMP-012000,APROVADO PARCIAL,C,False,valido_automatico
SMP-005002,EM ANALISE,A,True,revisar
SMP-006197,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-001920,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-007224,PENDENTE,C,False,revisar
SMP-006025,EM ANALISE,B,True,revisar
SMP-005150,PENDENTE,A,True,revisar
SMP-005573,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-005153,EM ANALISE,A,False,revisar
SMP-006294,CANCELADO,B,False,revisar
SMP-002865,CANCELADO,C,True,recusar_automatico
SMP-007674,PENDENTE,C,False,revisar
SMP-006967,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-008734,PENDENTE,A,False,valido_automatico
SMP-001041,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-007079,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-008902,EM AJUSTE,A,False,valido_automatico
SMP-000468,CANCELADO,A,True,recusar_automatico
SMP-005130,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-004335,EM ANALISE,A,True,revisar
SMP-002904,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-002821,EM AJUSTE,C,True,recusar_automatico
SMP-004938,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-005060,PENDENTE,A,True,revisar
SMP-011032,ESPECIFICAÇÃO EM REVISÃO,C,True,valido_automatico
SMP-010087,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-006042,EM ANALISE,B,False,revisar
SMP-011358,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-001051,CANCELADO,A,False,recusar_automatico
SMP-007111,AJUSTE REPROVADO,C,True,revisar
SMP-002395,CANCELADO,B,True,recusar_automatico
SMP-010146,APROVADO PARCIAL,B,True,valido_automatico
SMP-011230,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-002014,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-000938,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-010099,PENDENTE,B,True,valido_automatico
SMP-004302,PENDENTE,A,True,revisar
SMP-000754,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-002924,CANCELADO,C,False,recusar_automatico
SMP-010407,APROVADO PARCIAL,B,False,valido_automatico
SMP-008464,EM ANÁLISE,A,False,valido_automatico
SMP-005496,PENDENTE,B,False,revisar
SMP-004874,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-010721,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-005957,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-011812,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-001606,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-004011,EM ANALISE,A,True,revisar
SMP-009454,EM ANÁLISE,B,False,valido_automatico
SMP-004832,EM ANALISE,A,True,revisar
SMP-010974,APROVADO PARCIAL,C,True,valido_automatico
SMP-001930,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-000820,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-010797,EM AJUSTE,C,True,valido_automatico
SMP-008251,APROVADO PARCIAL,A,True,valido_automatico
SMP-004820,EM ANALISE,A,True,revisar
SMP-010342,APROVADO PARCIAL,B,False,valido_automatico
SMP-003581,ESPECIFICAÇÃO EM REVISÃO,C,False,recusar_automatico
SMP-001667,CANCELADO,B,True,recusar_automatico
SMP-006089,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-001298,CANCELADO,A,True,recusar_automatico
SMP-010409,APROVADO PARCIAL,B,False,valido_automatico
SMP-002771,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-008228,EM AJUSTE,A,False,valido_automatico
SMP-011548,EM AJUSTE,C,True,valido_automatico
SMP-003009,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-001580,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-002891,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-006992,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-011711,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-000696,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-010009,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-002679,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-006047,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-001973,CANCELADO,B,True,recusar_automatico
SMP-006076,EM ANALISE,B,False,revisar
SMP-000484,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-002126,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-004180,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-006937,PENDENTE,C,True,revisar
SMP-010784,APROVADO PARCIAL,C,True,valido_automatico
SMP-002666,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-010596,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-006161,PENDENTE,B,False,revisar
SMP-010964,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-008111,PENDENTE,A,False,valido_automatico
SMP-007116,EM ANALISE,C,False,revisar
SMP-002949,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-009165,EM ANÁLISE,A,True,valido_automatico
SMP-002082,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-002874,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-004805,PENDENTE,A,False,revisar
SMP-004547,PENDENTE,A,False,revisar
SMP-005801,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-006469,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-000002,CANCELADO,A,False,recusar_automatico
SMP-000405,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-004197,EM ANALISE,A,False,revisar
SMP-003067,PENDENTE,C,True,recusar_automatico
SMP-007279,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-006336,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-002621,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-000892,AJUSTE REPROVADO,A,False,recusar_automatico
